"";"ID";"Habitattype";"Versie";"Kwaliteitsniveau";"Status";"Aggregatiemethode";"Index_min_min";"Index_min_harm";"Index_harm_harm"
"37";"AN_GIE_001_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"38";"AN_GIE_001_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"39";"AN_GKH_001_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"40";"AN_GRD_003_3130n_17";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"41";"AN_GRD_003_3140_17";"3140";"Versie 3";1;FALSE;"RapportageHR";-0,571428571428571;-0,115606936416184;-0,404807524821459
"42";"AN_GSV_002_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"43";"AN_GSV_003_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"44";"AN_GSV_004_3140_17";"3140";"Versie 3";1;FALSE;"RapportageHR";-0,142857142857143;0,384615384615384;0,0399999999999998
"45";"AN_GSV_004_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"46";"AN_GSV_005_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"47";"AN_GSV_006_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,142857142857143;0,384615384615384;-0,0463576158940397
"48";"AN_HAZ_001_3140_14";"3140";"Versie 3";1;FALSE;"RapportageHR";-0,0555555555555555;0,91412213740458;0,34009474067776
"49";"AN_KAL_003_3160_16";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;0;-0,294820717131474
"50";"AN_KAL_004_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"51";"AN_KAL_006_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,0314960629921259;-0,315398886827458
"52";"AN_KAL_007_3160_16";"3160";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"53";"AN_KDN_001_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";0;0,0280655737704918;0,124317377926037
"54";"AN_KDN_002_3130a_16";"3130_aom";"Versie 3";1;TRUE;"RapportageHR";-0,666666666666667;-0,34;-0,289485712834643
"55";"AN_KDN_002_3140_16";"3140";"Versie 3";1;FALSE;"RapportageHR";0;0,941176470588235;0,536257833482543
"56";"AN_KDN_003_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"57";"AN_KDN_003_3140_17";"3140";"Versie 3";1;FALSE;"RapportageHR";-0,0714285714285714;0,444444444444444;0,0909090909090911
"58";"AN_KSV_001_3160_18";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,357142857142857;0,173913043478261;-0,0181818181818183
"59";"AN_KSV_004_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,0869565217391304;-0,31841074426413
