"ID";"Habitattype";"Habitatsubtype";"AnalyseVariabele";"Voorwaarde";"Waarde";"Type";"Invoertype";"Eenheid";"Criterium";"Indicator"
"VBI341022_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI341022_1";"9120";"9120";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI341022_1";"9120";"9120";"MSA";"MSA";"35.2790539480071";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI341022_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI345004_1";"91E0";"91E0_va";"volumeAandeelDoodHout";"aandeel dood hout";"0.346606878685741";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI345004_1";"91E0";"91E0_va";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI345004_1";"91E0";"91E0_va";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI345004_1";"91E0";"91E0_va";"MSA";"MSA";"8.652882525044";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI345004_1";"91E0";"91E0_va";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI347088_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"1.70916559578065";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI347088_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI347088_1";"9120";"9120";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI347088_1";"9120";"9120";"MSA";"MSA";"5.8191656722728";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI347088_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI347104_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"1.40307672700152";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI347104_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI347104_1";"9120";"9120";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI347104_1";"9120";"9120";"MSA";"MSA";"15.3490931748876";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI347104_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI348116_1";"9160";"9160";"volumeAandeelDoodHout";"aandeel dood hout";"7.32828253932753";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI348116_1";"9160";"9160";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI348116_1";"9160";"9160";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI348116_1";"9160";"9160";"MSA";"MSA";"10.7477267243161";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI348116_1";"9160";"9160";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI348129_1";"9160";"9160";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI348129_1";"9160";"9160";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI348129_1";"9160";"9160";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI348129_1";"9160";"9160";"MSA";"MSA";"1.950236983614";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI348129_1";"9160";"9160";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI348139_1";"9110";"9110";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI348139_1";"9110";"9110";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI348139_1";"9110";"9110";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI348139_1";"9110";"9110";"MSA";"MSA";"98.4978323833797";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI348139_1";"9110";"9110";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI391033_1";"9130";"9130";"volumeAandeelDoodHout";"aandeel dood hout";"0.381849394771347";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI391033_1";"9130";"9130";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI391033_1";"9130";"9130";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI391033_1";"9130";"9130";"MSA";"MSA";"66.0659830388544";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI391033_1";"9130";"9130";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI392005_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"12.1179457797312";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI392005_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI392005_1";"9120";"9120";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI392005_1";"9120";"9120";"MSA";"MSA";"7.406137115529";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI392005_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI392037_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI392037_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI392037_1";"9120";"9120";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI392037_1";"9120";"9120";"MSA";"MSA";"37.342689910446";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI392037_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI392040_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI392040_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI392040_1";"9120";"9120";"bosconstantie";"bosconstantie";"20";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI392040_1";"9120";"9120";"MSA";"MSA";"37.342689910446";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI392040_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI392054_1";"9130";"9130";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI392054_1";"9130";"9130";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI392054_1";"9130";"9130";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI392054_1";"9130";"9130";"MSA";"MSA";"292.606147255556";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI392054_1";"9130";"9130";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI392055_1";"9130";"9130";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI392055_1";"9130";"9130";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI392055_1";"9130";"9130";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI392055_1";"9130";"9130";"MSA";"MSA";"292.606147255556";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI392055_1";"9130";"9130";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI392067_1";"9130";"9130";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI392067_1";"9130";"9130";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI392067_1";"9130";"9130";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI392067_1";"9130";"9130";"MSA";"MSA";"71.182313471032";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI392067_1";"9130";"9130";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI413019_1";"9160";"9160";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI413019_1";"9160";"9160";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI413019_1";"9160";"9160";"bosconstantie";"bosconstantie";"20";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI413019_1";"9160";"9160";"MSA";"MSA";"1.9066757543";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI413019_1";"9160";"9160";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI74050_1";"9190";"9190";"volumeAandeelDoodHout";"aandeel dood hout";"4.58012070539723";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI74050_1";"9190";"9190";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI74050_1";"9190";"9190";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI74050_1";"9190";"9190";"MSA";"MSA";"5.871513728588";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI74050_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI74050_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"schaalgrootte ingrepen (ha)";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI74067_1";"9190";"9190";"volumeAandeelDoodHout";"aandeel dood hout";"12.4257551574196";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI74067_1";"9190";"9190";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI74067_1";"9190";"9190";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI74067_1";"9190";"9190";"MSA";"MSA";"2.418351820969";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI74067_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI74067_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"schaalgrootte ingrepen (ha)";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI78148_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI78148_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI78148_1";"9120";"9120";"bosconstantie";"bosconstantie";"41";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI78148_1";"9120";"9120";"MSA";"MSA";"147.404551266317";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI78148_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI81133_1";"9190";"9190";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI81133_1";"9190";"9190";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI81133_1";"9190";"9190";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI81133_1";"9190";"9190";"MSA";"MSA";"10.64550182045";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI81133_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI81133_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"schaalgrootte ingrepen (ha)";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI88040_1";"9190";"9190";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI88040_1";"9190";"9190";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI88040_1";"9190";"9190";"bosconstantie";"bosconstantie";"20";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI88040_1";"9190";"9190";"MSA";"MSA";"12.162152219541";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI88040_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI88040_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"schaalgrootte ingrepen (ha)";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI88113_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI88113_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI88113_1";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI88113_1";"9120";"9120";"MSA";"MSA";"17.243885726859";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI88113_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI88129_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI88129_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI88129_1";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI88129_1";"9120";"9120";"MSA";"MSA";"17.243885726859";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI88129_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI88134_1";"9190";"9190";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI88134_1";"9190";"9190";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI88134_1";"9190";"9190";"bosconstantie";"bosconstantie";"41";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI88134_1";"9190";"9190";"MSA";"MSA";"2.454977237244";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI88134_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI88134_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"schaalgrootte ingrepen (ha)";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI91017_1";"9190";"9190";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI91017_1";"9190";"9190";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI91017_1";"9190";"9190";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI91017_1";"9190";"9190";"MSA";"MSA";"8.943160897016";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI91017_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI91017_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"schaalgrootte ingrepen (ha)";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI95001_1";"9190";"9190";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI95001_1";"9190";"9190";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI95001_1";"9190";"9190";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI95001_1";"9190";"9190";"MSA";"MSA";"18.574348335433";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI95001_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI95001_1";"9190";"9190";"natuurlijke_mozaiekstructuur";"schaalgrootte ingrepen (ha)";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI96103_1";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI96103_1";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI96103_1";"9120";"9120";"bosconstantie";"bosconstantie";"41";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI96103_1";"9120";"9120";"MSA";"MSA";"2.74574081817";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI96103_1";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"MHK10354";"9160";"9160";"volumeAandeelDoodHout";"aandeel dood hout";"19.5084562010533";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"MHK10354";"9160";"9160";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"MHK10354";"9160";"9160";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"MHK10354";"9160";"9160";"MSA";"MSA";"3.1631669406035";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"MHK10354";"9160";"9160";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"MHK103609";"91E0";"91E0_vc";"volumeAandeelDoodHout";"aandeel dood hout";"9.22136712918884";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"MHK103609";"91E0";"91E0_vc";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"MHK103609";"91E0";"91E0_vc";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"MHK103609";"91E0";"91E0_vc";"MSA";"MSA";"36.0318653606008";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"MHK103609";"91E0";"91E0_vc";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"MHK104342";"91E0";"91E0_vc";"volumeAandeelDoodHout";"aandeel dood hout";"3.95199546171226";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"MHK104342";"91E0";"91E0_vc";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"MHK104342";"91E0";"91E0_vc";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"MHK104342";"91E0";"91E0_vc";"MSA";"MSA";"3.815500347081";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"MHK104342";"91E0";"91E0_vc";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"MHK11865";"91E0";"91E0_vc";"volumeAandeelDoodHout";"aandeel dood hout";"7.44667096272246";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"MHK11865";"91E0";"91E0_vc";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"MHK11865";"91E0";"91E0_vc";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"MHK11865";"91E0";"91E0_vc";"MSA";"MSA";"1.048401926661";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"MHK11865";"91E0";"91E0_vc";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"MHK12470";"91E0";"91E0_vm";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"MHK12470";"91E0";"91E0_vm";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"MHK12470";"91E0";"91E0_vm";"bosconstantie";"bosconstantie";"41";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"MHK12470";"91E0";"91E0_vm";"MSA";"MSA";"1.204813016346";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"MHK12470";"91E0";"91E0_vm";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"MHK136697";"91E0";"91E0_vc";"volumeAandeelDoodHout";"aandeel dood hout";"0.396681259515295";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"MHK136697";"91E0";"91E0_vc";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"MHK136697";"91E0";"91E0_vc";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"MHK136697";"91E0";"91E0_vc";"MSA";"MSA";"1.23525039371";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"MHK136697";"91E0";"91E0_vc";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"MHK140006";"9190";"9190";"volumeAandeelDoodHout";"aandeel dood hout";"47.7298389042665";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"MHK140006";"9190";"9190";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"MHK140006";"9190";"9190";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"MHK140006";"9190";"9190";"MSA";"MSA";"0";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
