"";"Versie";"Habitatsubtype";"Criterium";"Indicator";"Voorwaarde";"SoortengroepID";"SoortensubgroepID";"Omschrijving";"WetNaam";"NedNaam";"NBNTaxonVersionKey";"Taxontype";"WetNaamKort"
"1999";"Versie 3";"6510_hus";"Structuur";"dominantie van soort(en)";"aantal sleutelsoorten dominant";1627;NA;NA;"Allium vineale L.";"Kraailook";"INBSYS0000013602";NA;"Allium vineale"
"2000";"Versie 3";"6510_hus";"Structuur";"dominantie van soort(en)";"aantal sleutelsoorten dominant";1627;NA;NA;"Ranunculus bulbosus L.";"Knolboterbloem";"INBSYS0000013819";NA;"Ranunculus bulbosus"
"2001";"Versie 3";"6510_hus";"Structuur";"dominantie van soort(en)";"aantal sleutelsoorten dominant";1627;NA;NA;"Orobanche minor Smith";"Klavervreter";"INBSYS0000014568";NA;"Orobanche minor"
"2002";"Versie 3";"6510_hus";"Structuur";"dominantie van soort(en)";"aantal sleutelsoorten dominant";1627;NA;NA;"Malva moschata L.";"Muskuskaasjeskruid";"INBSYS0000014063";NA;"Malva moschata"
"2003";"Versie 3";"6510_hus";"Structuur";"dominantie van soort(en)";"aantal sleutelsoorten dominant";1627;NA;NA;"Lathyrus tuberosus L.";"Aardaker";"INBSYS0000014174";NA;"Lathyrus tuberosus"
"2004";"Versie 3";"6510_hus";"Structuur";"dominantie van soort(en)";"aantal sleutelsoorten dominant";1627;NA;NA;"Peucedanum carvifolia Vill.";"Karwijvarkenskervel";"INBSYS0000009065";NA;"Peucedanum carvifolia"
"2005";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Convolvulus arvensis L.";"Akkerwinde";"INBSYS0000014501";NA;"Convolvulus arvensis"
"2006";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Glechoma hederacea L.";"Hondsdraf";"INBSYS0000014616";NA;"Glechoma hederacea"
"2007";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Galium aparine L.";"Kleefkruid";"INBSYS0000014661";NA;"Galium aparine"
"2008";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Senecio jacobaea L.";"Jakobskruiskruid";"INBSYS0000014694";NA;"Senecio jacobaea"
"2009";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Tanacetum vulgare L.";"Boerenwormkruid";"INBSYS0000014756";NA;"Tanacetum vulgare"
"2010";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Aegopodium podagraria L.";"Zevenblad";"INBSYS0000014337";NA;"Aegopodium podagraria"
"2011";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Rumex obtusifolius L.";"Ridderzuring";"INBSYS0000014392";NA;"Rumex obtusifolius"
"2012";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Artemisia vulgaris L.";"Bijvoet";"INBSYS0000014758";NA;"Artemisia vulgaris"
"2013";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Rumex crispus L.";"Krulzuring";"INBSYS0000014391";NA;"Rumex crispus"
"2014";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Urtica dioica L.";"Grote brandnetel";"INBSYS0000014402";NA;"Urtica dioica"
"2015";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Cirsium arvense (L.) Scop.";"Akkerdistel";"INBSYS0000014774";NA;"Cirsium arvense"
"2016";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Equisetum arvense L.";"Heermoes";"INBSYS0000013517";NA;"Equisetum arvense"
"2017";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Stellaria media (L.) Vill.";"Vogelmuur + Heggevogelmuur";"INBSYS0000017190";NA;"Stellaria media"
"2018";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Cirsium vulgare (Savi) Ten.";"Speerdistel";"INBSYS0000014772";NA;"Cirsium vulgare"
"2019";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;NA;NA;"Carduus crispus L.";"Kruldistel";"INBSYS0000014770";NA;"Carduus crispus"
"2020";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;1275;NA;"Sonchus";"Melkdistel";NA;NA;"Sonchus"
"2021";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;1327;NA;"Taraxacum";"Paardebloem";NA;NA;"Taraxacum"
"2022";"Versie 3";"6510_hus";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1587;482;NA;"Epilobium";"Basterdwederik";NA;NA;"Epilobium"
"2023";"Versie 3";"6510_hus";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1897;NA;NA;"Rumex acetosa L.";"Veldzuring";"INBSYS0000014386";NA;"Rumex acetosa"
"2024";"Versie 3";"6510_hus";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1897;NA;NA;"Ranunculus repens L.";"Kruipende boterbloem";"INBSYS0000013818";NA;"Ranunculus repens"
"2025";"Versie 3";"6510_hus";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1897;NA;NA;"Cerastium fontanum Baumg.";"Gewone hoornbloem";"INBSYS0000014004";NA;"Cerastium fontanum"
"2026";"Versie 3";"6510_hus";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1897;NA;NA;"Trifolium repens L.";"Witte klaver";"INBSYS0000014135";NA;"Trifolium repens"
"2027";"Versie 3";"6510_hus";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1897;783;NA;"Lolium";"Raaigras";NA;NA;"Lolium"
"2028";"Versie 3";"6510_hus";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1897;626;NA;"Holcus";"Witbol";NA;NA;"Holcus"
"2029";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Alopecurus pratensis L.";"Grote vossenstaart";"INBSYS0000013788";NA;"Alopecurus pratensis"
"2030";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Carex hirta L.";"Ruige zegge";"INBSYS0000013696";NA;"Carex hirta"
"2031";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Poa trivialis L.";"Ruw beemdgras";"INBSYS0000013741";NA;"Poa trivialis"
"2032";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Calamagrostis epigejos (L.) Roth";"Gewoon struisriet";"INBSYS0000013776";NA;"Calamagrostis epigejos"
"2033";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Phalaris arundinacea L.";"Rietgras";"INBSYS0000013795";NA;"Phalaris arundinacea"
"2034";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Phleum pratense L.";"Gewoon timoteegras";"INBSYS0000013786";NA;"Phleum pratense"
"2035";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Agrostis stolonifera L.";"Fioringras";"INBSYS0000013780";NA;"Agrostis stolonifera"
"2036";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";"Glanshaver";"INBSYS0000010429";NA;"Arrhenatherum elatius"
"2037";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Festuca arundinacea Schreb.";"Rietzwenkgras";"INBSYS0000016949";NA;"Festuca arundinacea"
"2038";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Dactylis glomerata L.";"Kropaar";"INBSYS0000013743";NA;"Dactylis glomerata"
"2039";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;NA;NA;"Elymus repens (L.) Gould";"Kweek";"INBSYS0000016924";NA;"Elymus repens"
"2040";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;414;NA;"Deschampsia";"Smele";NA;NA;"Deschampsia"
"2041";"Versie 3";"6510_hus";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1967;783;NA;"Lolium";"Raaigras";NA;NA;"Lolium"
"2042";"Versie 3";"6510_hua";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1931;NA;NA;"Ranunculus repens L.";"Kruipende boterbloem";"INBSYS0000013818";NA;"Ranunculus repens"
"2043";"Versie 3";"6510_hua";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1931;NA;NA;"Rumex acetosa L.";"Veldzuring";"INBSYS0000014386";NA;"Rumex acetosa"
"2044";"Versie 3";"6510_hua";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1931;NA;NA;"Trifolium repens L.";"Witte klaver";"INBSYS0000014135";NA;"Trifolium repens"
"2045";"Versie 3";"6510_hua";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1931;NA;NA;"Cerastium fontanum Baumg.";"Gewone hoornbloem";"INBSYS0000014004";NA;"Cerastium fontanum"
"2046";"Versie 3";"6510_hua";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1931;783;NA;"Lolium";"Raaigras";NA;NA;"Lolium"
"2047";"Versie 3";"6510_hua";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";1931;626;NA;"Holcus";"Witbol";NA;NA;"Holcus"
"2048";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Festuca arundinacea Schreb.";"Rietzwenkgras";"INBSYS0000016949";NA;"Festuca arundinacea"
"2049";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Phleum pratense L.";"Gewoon timoteegras";"INBSYS0000013786";NA;"Phleum pratense"
"2050";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Elymus repens (L.) Gould";"Kweek";"INBSYS0000016924";NA;"Elymus repens"
"2051";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";"Glanshaver";"INBSYS0000010429";NA;"Arrhenatherum elatius"
"2052";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Dactylis glomerata L.";"Kropaar";"INBSYS0000013743";NA;"Dactylis glomerata"
"2053";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Alopecurus pratensis L.";"Grote vossenstaart";"INBSYS0000013788";NA;"Alopecurus pratensis"
"2054";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Carex hirta L.";"Ruige zegge";"INBSYS0000013696";NA;"Carex hirta"
"2055";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Poa trivialis L.";"Ruw beemdgras";"INBSYS0000013741";NA;"Poa trivialis"
"2056";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;NA;NA;"Calamagrostis epigejos (L.) Roth";"Gewoon struisriet";"INBSYS0000013776";NA;"Calamagrostis epigejos"
"2057";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;783;NA;"Lolium";"Raaigras";NA;NA;"Lolium"
"2058";"Versie 3";"6510_hua";"Verstoring";"vergrassing inclusief vervilting";"bedekking vergrassing";1851;414;NA;"Deschampsia";"Smele";NA;NA;"Deschampsia"
"2059";"Versie 3";"6510_hua";"Verstoring";"verruiging inclusief ruderalisering";"bedekking verruiging";1487;NA;NA;"Glechoma hederacea L.";"Hondsdraf";"INBSYS0000014616";NA;"Glechoma hederacea"
