HabCode;Omschrijving;WetNaam;Versie3;Versie2
91F0;invasieve_exoten;Spiraea alba Duroi;1;
91F0;invasieve_exoten;Spiraea douglasii Hook.;1;
91F0;sleutelsoorten_boomlaag;Acer pseudoplatanus L.;1;
91F0;sleutelsoorten_boomlaag;Carpinus betulus L.;1;
91F0;sleutelsoorten_boomlaag;Cornus sanguinea L.;1;
91F0;sleutelsoorten_boomlaag;Crataegus;1;
91F0;sleutelsoorten_boomlaag;Crataegus monogyna Jacq.;1;
91F0;sleutelsoorten_boomlaag;Euonymus europaeus L.;1;
91F0;sleutelsoorten_boomlaag;Fraxinus excelsior L.;1;
91F0;sleutelsoorten_boomlaag;Ligustrum vulgare L.;1;
91F0;sleutelsoorten_boomlaag;Populus nigra L.;1;
91F0;sleutelsoorten_boomlaag;Populus tremula L.;1;
91F0;sleutelsoorten_boomlaag;Prunus padus L.;1;
91F0;sleutelsoorten_boomlaag;Quercus robur L.;1;
91F0;sleutelsoorten_boomlaag;Quercus x rosacea Bechst.;1;
91F0;sleutelsoorten_boomlaag;Salix alba L.;1;
91F0;sleutelsoorten_boomlaag;Salix caprea L.;1;
91F0;sleutelsoorten_boomlaag;Sambucus nigra L.;1;
91F0;sleutelsoorten_boomlaag;Sorbus aucuparia L.;1;
91F0;sleutelsoorten_boomlaag;Ulmus glabra Huds.;1;
91F0;sleutelsoorten_boomlaag;Ulmus laevis Pallas;1;
91F0;sleutelsoorten_boomlaag;Ulmus minor Mill.;1;
91F0;sleutelsoorten_boomlaag;Viburnum opulus L.;1;
91F0;sleutelsoorten_kruidlaag;Alliaria petiolata (Bieb.) Cavara et Grande;1;
91F0;sleutelsoorten_kruidlaag;Allium scorodoprasum L.;1;
91F0;sleutelsoorten_kruidlaag;Allium vineale L.;1;
91F0;sleutelsoorten_kruidlaag;Anemone nemorosa L.;1;
91F0;sleutelsoorten_kruidlaag;Arum maculatum L.;1;
91F0;sleutelsoorten_kruidlaag;Corydalis solida (L.) Clairv.;1;
91F0;sleutelsoorten_kruidlaag;Elymus caninus (L.) L.;1;
91F0;sleutelsoorten_kruidlaag;Galanthus nivalis L.;1;
91F0;sleutelsoorten_kruidlaag;Lamium maculatum L.;1;
91F0;sleutelsoorten_kruidlaag;Ornithogalum umbellatum L.;1;
91F0;sleutelsoorten_kruidlaag;Veronica hederifolia L.;1;
91F0;sleutelsoorten_kruidlaag;Viola odorata L.;1;
91F0;verruiging;Carex remota Jusl. ex L.;1;
91F0;verruiging;Dryopteris dilatata (Hoffmann) A. Gray;1;
91F0;verruiging;Galium aparine L.;1;
91F0;verruiging;Glechoma hederacea L.;1;
91F0;verruiging;Hedera helix L.;1;
91F0;verruiging;Holcus lanatus L.;1;
91F0;verruiging;Holcus mollis L.;1;
91F0;verruiging;Juncus effusus L.;1;
91F0;verruiging;Polygonum hydropiper L.;1;
91F0;verruiging;Rubus fruticosus groep;1;
91F0;verruiging;Rubus fruticosus L.;1;
91F0;verruiging;Rubus idaeus L.;1;
91F0;verruiging;Sambucus nigra L.;1;
91F0;verruiging;Urtica dioica L.;1;
rbbah;eutrof;Azolla filiculoides Lam.;1;
rbbah;eutrof;Lemna;1;
rbbah;eutrof;Spirodela polyrhiza (L.) Schleid.;1;
rbbah;eutrof;Wolffia arrhiza (L.) Hork. ex Wimm.;1;
rbbah;invasieve_exoten;Azolla filiculoides Lam.;1;
rbbah;invasieve_exoten;Crassula helmsii (T. Kirk) Cock.;1;
rbbah;invasieve_exoten;Elodea nuttallii (Planch.) St John;1;
rbbah;invasieve_exoten;Hydrocotyle ranunculoides L. f.;1;
rbbah;invasieve_exoten;Juncus canadensis J. Gay ex Laharpe;1;
rbbah;invasieve_exoten;Lagarosiphon major (Ridley) Moss;1;
rbbah;invasieve_exoten;Lemna minuta Humb., Bonpl. et Kunth;1;
rbbah;invasieve_exoten;Lemna turionifera Landolt;1;
rbbah;invasieve_exoten;Ludwigia grandiflora (Michaux) Greuter et Burdet;1;
rbbah;invasieve_exoten;Myriophyllum aquaticum (Velloso) Verdc.;1;
rbbah;soorten_aanv;Chara baltica Bruzelius;1;
rbbah;soorten_aanv;Chara canescens Desvaux & Loiseleur;1;
rbbah;soorten_aanv;Potamogeton nodosus Poiret;1;
rbbah;soorten_aanv;Ranunculus baudotii Godr.;1;
rbbah;soorten_aanv;Ricciocarpos natans (L.) Corda;1;
rbbah;soorten_aanv;Ruppia cirrhosa (Petagna) Grande;1;
rbbah;soorten_aanv;Ruppia maritima L.;1;
rbbah;soorten_EU;Hydrocharis morsus-ranae L.;1;
rbbah;soorten_EU;Myriophyllum verticillatum L.;1;
rbbah;soorten_EU;Potamogeton alpinus Balb.;1;
rbbah;soorten_EU;Potamogeton lucens L.;1;
rbbah;soorten_EU;Potamogeton perfoliatus L.;1;
rbbah;soorten_EU;Potamogeton praelongus Wulfen;1;
rbbah;soorten_EU;Potamogeton zizii Koch ex Rothb;1;
rbbah;soorten_EU;Stratiotes aloides L.;1;
rbbah;soorten_EU;Utricularia australis R. Brown;1;
rbbah;soorten_EU;Utricularia vulgaris L.;1;
9110;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
9120;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
9130;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
9150;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
9160;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
9190;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
91E0_vc;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
91E0_vo;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
91F0;sleutelsoorten_boomlaag;Quercus robur/petraea;1;
9110;sleutelsoorten_boomlaag;Betula tremula/alba;1;
9120;sleutelsoorten_boomlaag;Betula tremula/alba;1;
9160;sleutelsoorten_boomlaag;Betula tremula/alba;1;
9190;sleutelsoorten_boomlaag;Betula tremula/alba;1;
91E0_vm;sleutelsoorten_boomlaag;Betula tremula/alba;1;
91E0_vn;sleutelsoorten_boomlaag;Betula tremula/alba;1;
91E0_vo;sleutelsoorten_boomlaag;Betula tremula/alba;1;
91E0_sf;sleutelsoorten_boomlaag;Salix spec;1;
91E0_vm;sleutelsoorten_boomlaag;Salix spec;1;
91E0_vn;sleutelsoorten_boomlaag;Salix spec;1;
91E0_vo;sleutelsoorten_boomlaag;Salix spec;1;
