"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"IV2017100113000671";"ty_15";"Succisa pratensis Moench";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Carex trinervis Degl.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Rubus caesius L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Cerastium arvense L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Helianthemum nummularium (L.) Mill.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Galium verum L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Salix repens L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Thymus pulegioides L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Lotus corniculatus subsp. corniculatus";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Festuca arundinacea Schreb.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Taraxacum vulgare groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Cirsium acaule Scop.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Avenula pubescens (Huds.) Dum.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Pimpinella saxifraga L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000671";"ty_15";"Salix repens L.";4;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Festuca rubra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Achillea millefolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Cerastium fontanum Baumg.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Agrostis capillaris L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Ranunculus bulbosus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Luzula campestris (L.) DC.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Phleum pratense L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Hypochaeris radicata L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Senecio jacobaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Bromus hordeaceus auct. non L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Potentilla reptans L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Crepis capillaris (L.) Wallr.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Geranium molle L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Plantago lanceolata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Trifolium campestre Schreb.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Galium verum L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Carex arenaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Thymus pulegioides L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Koeleria macrantha (Ledeb.) Schult.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Leontodon saxatilis Lam.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Sedum acre L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Poa pratensis L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Lotus corniculatus subsp. corniculatus";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Euphrasia";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Vicia lathyroides L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Taraxacum vulgare groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Asperula cynanchica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Avenula pubescens (Huds.) Dum.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Erodium cicutarium subsp. dunense Andreas";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Hypnum cupressiforme Hedw.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Cladonia rangiformis Hoffm.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Peltigera canina (L.) Willd.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Climacium dendroides (Hedw.) F.Weber & D.Mohr";2;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Homalothecium lutescens (Hedw.) H.Rob.";80;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000672";"ty_16";"Tortula ruralis (Hedw.) Gärtn.,Meyer & Scherb. var. ruraliformis (Besch.) Wild.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Plantago major L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Trifolium repens L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Lycopus europaeus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Mentha aquatica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Trifolium dubium Sibth.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Equisetum arvense L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Hydrocotyle vulgaris L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Juncus articulatus L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Agrostis stolonifera L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Rubus caesius L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Salix repens L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Leontodon saxatilis Lam.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Carex flacca Schreb.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Euphrasia";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Eleocharis";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Parnassia palustris L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Salix cinerea (incl. kruisingen)";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Carex viridula Michaux";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Calliergonella cuspidata (Hedw.) Loeske";90;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000657";"ty_09";"Marchantia polymorpha L.";4;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Festuca rubra L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Rosa pimpinellifolia L.";70;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Achillea millefolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Holcus lanatus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Vicia cracca L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Rumex crispus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Centaurea jacea L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Calamagrostis epigejos (L.) Roth";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Anthriscus sylvestris (L.) Hoffmann";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Prunus spinosa L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Galium verum L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Carex arenaria L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Senecio sylvaticus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Silene latifolia Poiret subsp. alba (Mill.) Greuter et Burdet";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Festuca arundinacea Schreb.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Vicia sativa subsp. nigra (L.) Ehrh.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Brachythecium rutabulum (Hedw.) Schimp.";40;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000567";"nd_24";"Plagiomnium affine (Blandow ex Funck) T.J.Kop.";40;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Equisetum palustre L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Phragmites australis (Cav.) Steud.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Calamagrostis epigejos (L.) Roth";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Vicia";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Hieracium umbellatum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Epilobium";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Rubus caesius L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Salix repens L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Hippophae rhamnoides L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Salix cinerea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Salix alba L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Euphrasia";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Centaurium erythraea Rafn";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Pyrola rotundifolia L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Epipactis palustris (L.) Crantz";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Rhinanthus";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Epipactis";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Calliergonella cuspidata (Hedw.) Loeske";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Bryum pseudotriquetrum (Hedw.) P.Gaertn. et al.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Salix repens L.";60;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Hippophae rhamnoides L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Salix cinerea L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112012430733";"dp_03";"Salix alba L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Trifolium repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Phragmites australis (Cav.) Steud.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Calamagrostis epigejos (L.) Roth";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Carex cuprina (Sándor ex Heuffel) Nendtvich ex A. Kerner";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Agrostis stolonifera L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Scirpus maritimus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Juncus compressus Jacq.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Carex distans L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Elymus athericus (Link) Kerguélen";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Melilotus albus Med.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112215052163";"bh_07";"Juncus maritimus Lam.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Plantago major L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Lythrum salicaria L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Mentha aquatica L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Phragmites australis (Cav.) Steud.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Polygonum amphibium L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Eleocharis palustris (L.) Roem. et Schult.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Agrostis stolonifera L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Rorippa palustris (L.) Besser";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Veronica";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Ranunculus 'aquatilis' groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017112114044921";"gd_01";"Drepanocladus aduncus (Hedw.) Warnst.";97;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Festuca rubra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Senecio jacobaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Crepis capillaris (L.) Wallr.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Geranium molle L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Galium verum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Carex arenaria L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Sedum acre L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Phleum arenarium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Cynoglossum officinale L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Arenaria serpyllifolia L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Cerastium semidecandrum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Myosotis ramosissima Rochel ex Schult.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Erodium cicutarium subsp. dunense Andreas";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Hypnum cupressiforme Hedw.";4;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Cladonia rangiformis Hoffm.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Brachythecium albicans (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Bryum capillare Hedw.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Tortula ruralis (Hedw.) Gärtn.,Meyer & Scherb. var. ruraliformis (Besch.) Wild.";90;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001593";"zw_34";"Peltigera rufescens (Weiss) Humb.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Epilobium hirsutum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Eupatorium cannabinum L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Calamagrostis epigejos (L.) Roth";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Pulicaria dysenterica (L.) Bernh.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Potentilla reptans L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Solanum dulcamara L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Juncus articulatus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Agrostis stolonifera L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Juncus bufonius L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Rubus caesius L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Carex arenaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Carex flacca Schreb.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Centaurium littorale (D. Turn.) Gilm.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Salix alba L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Lotus corniculatus subsp. corniculatus";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Sagina nodosa (L.) Fenzl";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Taraxacum vulgare groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Salix cinerea (incl. kruisingen)";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Carex viridula Michaux";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Cirsium";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Mossen overige";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001536";"zw_02";"Funaria hygrometrica Hedw.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Trifolium repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Ranunculus repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Achillea millefolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Holcus lanatus L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Agrostis capillaris L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Trifolium dubium Sibth.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Hypochaeris radicata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Senecio jacobaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Crepis capillaris (L.) Wallr.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Geranium molle L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Plantago lanceolata L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Veronica arvensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Lolium perenne L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Poa pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Cerastium semidecandrum L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Bromus hordeaceus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Taraxacum vulgare groep";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Vulpia bromoides (L.) S.F. Gray";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Erodium cicutarium subsp. dunense Andreas";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017110614402567";"ca_91";"Brachythecium rutabulum (Hedw.) Schimp.";4;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Rumex conglomeratus Murray";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Trifolium repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Ranunculus repens L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Urtica dioica L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Trifolium dubium Sibth.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Calamagrostis epigejos (L.) Roth";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Equisetum arvense L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Hypericum perforatum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Polygonum convolvulus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Pulicaria dysenterica (L.) Bernh.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Senecio jacobaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Potentilla reptans L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Potentilla anserina L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Sambucus nigra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Moehringia trinervia (L.) Clairv.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Juncus articulatus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Agrostis stolonifera L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Juncus bufonius L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113001587";"zw_31";"Medicago lupulina L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
