"ID";"IDPlots";"Habitattype";"Versie";"Indicator";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"Scenario"
"IV2017010617430082";801793;"1330_hpr";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"2";TRUE;"Cirkelplot"
"IV2017010617430082";801793;"1330_hpr";"Versie 3";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"30,729875";"<=";"34,8086211827188";TRUE;"Cirkelplot"
"IV2017010617430082";801793;"1330_hpr";"Versie 3";"rietontwikkeling";"bedekking";"t";"<=";"T";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"27,5";"<=";"50";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 2.0";"horizontale structuur";"goed ontwikkelde structuur";NA;"=";"1";NA;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 2.0";"microreliëf";"microreliëf aanwezig";"1";"=";"1";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten (excl. heen)";"d";">=";"f";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"8";">=";"2";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 2.0";"overgang naar rbbmr";"bedekking riet";"1";"<";"90";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 2.0";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"27,5";"<=";"65,2119609230117";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 3";"dominantie van één soort";"dominantie van een soort";"27,5";"<";"70";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 3";"horizontale structuur";"differentiatie in zout- en tredplanten";NA;"=";"1";NA;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 3";"microreliëf";"bedekking microrelief";"100";">=";"T";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"65,5598413137816";">=";"30";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"8";">=";"2";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 3";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"27,5";"<=";"65,5598413137816";TRUE;"Cirkelplot"
"IV2017010618124978";540341;"1330_hpr";"Versie 3";"rietontwikkeling";"bedekking";"s";"<=";"T";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"32,45123760625";">=";"10";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"3";"<";"70";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"verruiging";"bedekking verruiging";"30,7138071875";"<=";"10";FALSE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 2.0";"vervilting";"bedekking vervilting";"80,2890625";"<=";"30";FALSE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"33,1267252301875";">=";"10";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"4";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"48,2259375";"<=";"10";FALSE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"verdroging";"bedekking verdroging";"92,6083984375";"<=";"30";FALSE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"73,628125";"<=";"50";FALSE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"vermossing";"bedekking vermossing";"27,5";"<=";"30";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"vernatting";"bedekking vernatting";"1,5";"<=";"30";TRUE;"Cirkelplot"
"IV2017010911112595";2438198;"6230_hmo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"28,5875";"<=";"10";FALSE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"52,0164978248438";">";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"31,78475";">=";"10";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"5";FALSE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"8,7327";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"verdroging";"bedekking verdroging";"3";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"vergrassing";"bedekking vergrassing";"1,5";"<";"70";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"verruiging";"bedekking verruiging";"4,45500000000001";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 2.0";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"levensvormen";"bedekking schijngrassen";"52,0164978248438";">=";"10";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"5";FALSE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"8,7327";"<=";"10";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"verdroging";"bedekking verdroging";"3";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"2,9775";"<=";"50";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"vermossing";"bedekking vermossing";"1,5";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"vernatting";"bedekking vernatting";"3";"<=";"30";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"5,41045";"<=";"10";TRUE;"Cirkelplot"
"IV2017010915000761";17475649;"6410_ve";"Versie 3";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"89,0394184390221";">";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"88,236021875";">=";"10";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"5";FALSE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"33,1267252301875";"<=";"30";FALSE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"verdroging";"bedekking verdroging";"5,91";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"vergrassing";"bedekking vergrassing";"0";"<";"70";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"verruiging";"bedekking verruiging";"4,45500000000001";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 2.0";"verzuring";"bedekking verzuring";"1,5";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"levensvormen";"bedekking schijngrassen";"89,0394184390221";">=";"10";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"5";FALSE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"32,45123760625";"<=";"10";FALSE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"verdroging";"bedekking verdroging";"5,91";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"2,485";"<=";"50";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"vernatting";"bedekking vernatting";"4,45500000000001";"<=";"30";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"5,88817500000001";"<=";"10";TRUE;"Cirkelplot"
"IV2017010922050123";2664513;"6410_ve";"Versie 3";"verzuring";"bedekking verzuring";"1,5";"<=";"30";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";"=";"3";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"12,3153475121768";">=";"10";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"7";">=";"4";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"3";"<=";"30";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"40";"<=";"10";FALSE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 2.0";"verruiging";"bedekking verruiging";"0,749999999999995";"<=";"10";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 2.0";"vervilting";"bedekking vervilting";"8,71152975";"<=";"30";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"12,3153475121768";">=";"10";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"7";">=";"4";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"3,70516875";"<=";"10";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"strooisellaag";"bedekking strooisellaag";"3";"<=";"10";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"verbossing";"bedekking verbossing";"40";"<=";"10";FALSE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"verbraming";"bedekking verbraming";"6,875";"<=";"10";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"8,016439875";"<=";"50";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017011212263384";323154;"6230_hn";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,5";"<=";"10";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"1,5";"<=";"50";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 2.0";"horizontale structuur";"goed ontwikkelde structuur";NA;"=";"1";NA;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 2.0";"microreliëf";"microreliëf aanwezig";"1";"=";"1";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten (excl. heen)";"cd";">=";"f";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"2";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 2.0";"overgang naar rbbmr";"bedekking riet";"1";"<";"90";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 2.0";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"47,4375";"<=";"31,768926875";FALSE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 3";"dominantie van één soort";"dominantie van een soort";"1,5";"<";"70";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 3";"horizontale structuur";"differentiatie in zout- en tredplanten";NA;"=";"1";NA;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 3";"microreliëf";"bedekking microrelief";"100";">=";"T";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"32,792392971875";">=";"30";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"2";TRUE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 3";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"47,4375";"<=";"32,792392971875";FALSE;"Cirkelplot"
"IV2017011212535658";437685;"1330_hpr";"Versie 3";"rietontwikkeling";"bedekking";"s";"<=";"T";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"1";"<=";"50";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 2.0";"horizontale structuur";"goed ontwikkelde structuur";NA;"=";"1";NA;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 2.0";"microreliëf";"microreliëf aanwezig";"1";"=";"1";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten (excl. heen)";"cd";">=";"f";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"2";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 2.0";"overgang naar rbbmr";"bedekking riet";"0";"<";"90";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 2.0";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"27,5";"<=";"49,52423125";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 3";"dominantie van één soort";"dominantie van een soort";"1";"<";"70";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 3";"horizontale structuur";"differentiatie in zout- en tredplanten";NA;"=";"1";NA;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 3";"microreliëf";"bedekking microrelief";"100";">=";"T";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"50,0289889375";">=";"30";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"2";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 3";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"27,5";"<=";"50,0289889375";TRUE;"Cirkelplot"
"IV2017011215162577";37557;"1330_hpr";"Versie 3";"rietontwikkeling";"bedekking";"Afwezig";"<=";"T";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"1,5";"<=";"50";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 2.0";"horizontale structuur";"goed ontwikkelde structuur";NA;"=";"1";NA;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 2.0";"microreliëf";"microreliëf aanwezig";"1";"=";"1";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten (excl. heen)";"d";">=";"f";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"7";">=";"2";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 2.0";"overgang naar rbbmr";"bedekking riet";"1";"<";"90";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 2.0";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"27,5";"<=";"51,0271472645313";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 3";"dominantie van één soort";"dominantie van een soort";"1,5";"<";"70";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 3";"horizontale structuur";"differentiatie in zout- en tredplanten";NA;"=";"1";NA;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 3";"microreliëf";"bedekking microrelief";"50";">=";"T";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"51,516875791886";">=";"30";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"7";">=";"2";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 3";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"27,5";"<=";"51,516875791886";TRUE;"Cirkelplot"
"IV2017011215302636";798133;"1330_hpr";"Versie 3";"rietontwikkeling";"bedekking";"s";"<=";"T";TRUE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"87,5";"<=";"50";FALSE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 2.0";"horizontale structuur";"goed ontwikkelde structuur";NA;"=";"1";NA;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 2.0";"microreliëf";"microreliëf aanwezig";"1";"=";"1";TRUE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten (excl. heen)";"d";">=";"f";TRUE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"2";TRUE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 2.0";"overgang naar rbbmr";"bedekking riet";"1,5";"<";"90";TRUE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 2.0";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"2,485";"<=";"88,2332931171875";TRUE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 3";"dominantie van één soort";"dominantie van een soort";"87,5";"<";"70";FALSE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 3";"horizontale structuur";"differentiatie in zout- en tredplanten";NA;"=";"1";NA;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 3";"microreliëf";"bedekking microrelief";"50";">=";"T";TRUE;"Cirkelplot"
"IV2017011215545335";695297;"1330_hpr";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"88,4097937204297";">=";"30";TRUE;"Cirkelplot"
