"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"Meting";"PlotWeight";"StratumWeight";"WeightComb";"Scenario"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 2.0";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 2.0";"Structuur";"veenmossen";TRUE;"zb";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 2.0";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Cirkelplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 2.0";"Verstoring";"vergrassing/vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Structuur";"bedekking veenmossen";FALSE;"zb";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021514542213";"419538";7140;"7140_oli";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Cirkelplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017021515052872";"419538";7140;"7140_oli";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;8,38547727868332;8,38547727868332;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010611111454";"423762";6230;"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 2.0";"Verstoring";"verbossing/verstruweling";FALSE;"b";"Binnen";"Cirkelplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010611111454";"423762";6230;"6230_ha";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 3";"Verstoring";"verbossing";FALSE;"b";"Binnen";"Cirkelplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017010613221989";"423762";6230;"6230_ha";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,00623917481993;6,30436742237395;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";NA;"b";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Cirkelplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011212535658";"437685";1330;"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 3";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Cirkelplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011214394174";"437685";1330;"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017011212535658";"437685";1330;"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,5;6,62466184943237;3,31233092471619;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715235876";"4390190";6410;"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715235876";"4390190";6410;"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"vermossing";FALSE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017012715472176";"4390190";6410;"6410_ve";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 2.0";"Structuur";"naakte bodem";TRUE;"zb";"Binnen";"Cirkelplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 2.0";"Verstoring";"ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020915002276";"4501586";6120;"6120";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 2.0";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 2.0";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Verstoring";"eutrofiëring";FALSE;"zb";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Structuur";"naakte bodem";TRUE;"zb";"Binnen";"Cirkelplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020915002276";"4501586";6120;"6120";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017020916182461";"4501586";6120;"6120";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,3;5,92188661716822;1,77656598515047;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";NA;"b";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Cirkelplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010610523940";"455349";1330;"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 3";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Cirkelplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010612064228";"455349";1330;"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";TRUE;"zb";"Binnen";"Vegetatieplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017010610523940";"455349";1330;"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,93;6,62466184943237;6,16093551997211;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";TRUE;"b";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021311505729";"4598982";6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021311505729";"4598982";6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
"IV2017021312171588";"4598982";6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;0,365917673627072;0,182958836813536;"Combinatie crikelplot en vegetatieplot"
