"ID";"IDPlots";"Habitattype";"Versie";"Indicator";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"Meting"
"IV2017021312171588";4598982;"6410_mo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017021312171588";4598982;"6410_mo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021312171588";4598982;"6410_mo";"Versie 3";"verdroging";"bedekking verdroging";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021312171588";4598982;"6410_mo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"2,9701";"<=";"50";TRUE;"Vegetatieplot"
"IV2017021312171588";4598982;"6410_mo";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021312171588";4598982;"6410_mo";"Versie 3";"vernatting";"bedekking vernatting";"2,98";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021312171588";4598982;"6410_mo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"5,86159102";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021312171588";4598982;"6410_mo";"Versie 3";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"16,3648";">=";"10";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"4";"<=";"30";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"3,9502";">";"30";FALSE;"Vegetatieplot"
"IV2017120111214650";4599942;"6410_ve";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"5";TRUE;"Cirkelplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"verdroging";"bedekking verdroging";"65,84896";"<=";"30";FALSE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"vergrassing";"bedekking vergrassing";"4";"<";"70";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 2.0";"verzuring";"bedekking verzuring";"2,98";"<=";"30";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"4,96000000000001";"<=";"10";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"levensvormen";"bedekking schijngrassen";"3,9502";">=";"10";FALSE;"Vegetatieplot"
"IV2017120111214650";4599942;"6410_ve";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"5";FALSE;"Cirkelplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"verdroging";"bedekking verdroging";"57,3112";"<=";"30";FALSE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"15,52";"<=";"50";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"vermossing";"bedekking vermossing";"20";"<=";"30";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017120111463956";4599942;"6410_ve";"Versie 3";"verzuring";"bedekking verzuring";"2,98";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"80,915196731392";">=";"10";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"50,29492005856";">";"30";TRUE;"Vegetatieplot"
"IV2017021310384624";4975814;"6410_mo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"13";">=";"5";TRUE;"Cirkelplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"verdroging";"bedekking verdroging";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"2";"<";"70";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"vernatting";"bedekking vernatting";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"verruiging";"bedekking verruiging";"3,9502";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 2.0";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"81,2949843164373";">=";"10";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"levensvormen";"bedekking schijngrassen";"50,29492005856";">=";"10";TRUE;"Vegetatieplot"
"IV2017021310384624";4975814;"6410_mo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"15";">=";"5";TRUE;"Cirkelplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"verdroging";"bedekking verdroging";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"2";"<=";"50";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"vernatting";"bedekking vernatting";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"5,871196";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021311152342";4975814;"6410_mo";"Versie 3";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"30";">=";"10";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"2";">";"30";FALSE;"Vegetatieplot"
"IV2018030711143521";5624882;"6410_ve";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"5";TRUE;"Cirkelplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"verdroging";"bedekking verdroging";"51,87808";"<=";"30";FALSE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"vergrassing";"bedekking vergrassing";"1";"<";"70";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"verruiging";"bedekking verruiging";"2,9701";"<=";"30";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 2.0";"verzuring";"bedekking verzuring";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"1,99";"<=";"10";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"levensvormen";"bedekking schijngrassen";"2";">=";"10";FALSE;"Vegetatieplot"
"IV2018030711143521";5624882;"6410_ve";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"5";FALSE;"Cirkelplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"verdroging";"bedekking verdroging";"51,87808";"<=";"30";FALSE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"40,6";"<=";"50";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"vernatting";"bedekking vernatting";"1,99";"<=";"30";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;"Vegetatieplot"
"IV2018030711265492";5624882;"6410_ve";"Versie 3";"verzuring";"bedekking verzuring";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"6,8029751098";">=";"10";FALSE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"15,31936";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"1,99";">";"30";FALSE;"Vegetatieplot"
"IV2017022012400428";5783154;"6410_mo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"5";TRUE;"Cirkelplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"7";"<=";"10";TRUE;"Cirkelplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"verdroging";"bedekking verdroging";"1,99";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"0";"<";"70";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"verruiging";"bedekking verruiging";"11,791";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 2.0";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"8,65759590511499";">=";"10";FALSE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"6,85129600000001";"<=";"10";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"levensvormen";"bedekking schijngrassen";"1,99";">=";"10";FALSE;"Vegetatieplot"
"IV2017022012400428";5783154;"6410_mo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"8";">=";"5";TRUE;"Cirkelplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"verbossing";"bedekking verbossing";"7";"<=";"10";TRUE;"Cirkelplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"verbraming";"bedekking verbraming";"1";"<=";"10";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"verdroging";"bedekking verdroging";"1,99";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"1,99";"<=";"50";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"12,67309";"<=";"10";FALSE;"Vegetatieplot"
"IV2017022013121858";5783154;"6410_mo";"Versie 3";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"9,67398400000001";">=";"10";FALSE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"13,7512";"<=";"30";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"15,52";">";"30";FALSE;"Vegetatieplot"
"IV2018082407540429";6102322;"6410_ve";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"5";TRUE;"Cirkelplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"verdroging";"bedekking verdroging";"60,796";"<=";"30";FALSE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"vergrassing";"bedekking vergrassing";"2";"<";"70";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"verruiging";"bedekking verruiging";"1,99";"<=";"30";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 2.0";"verzuring";"bedekking verzuring";"29,6";"<=";"30";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"15,476176";"<=";"10";FALSE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"levensvormen";"bedekking schijngrassen";"15,52";">=";"10";TRUE;"Vegetatieplot"
"IV2018082407540429";6102322;"6410_ve";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"5";FALSE;"Cirkelplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"verdroging";"bedekking verdroging";"1,99";"<=";"30";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"2,98";"<=";"50";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"vermossing";"bedekking vermossing";"60";"<=";"30";FALSE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"vernatting";"bedekking vernatting";"2";"<=";"30";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;"Vegetatieplot"
"IV2018082408442571";6102322;"6410_ve";"Versie 3";"verzuring";"bedekking verzuring";"29,6";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"18,62190496";">=";"10";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"1,99";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"10,66457107";">";"30";FALSE;"Vegetatieplot"
"IV2017021017175886";6152326;"6410_mo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"5";TRUE;"Cirkelplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"verdroging";"bedekking verdroging";"19,44390592";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"2";"<";"70";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"vernatting";"bedekking vernatting";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"verruiging";"bedekking verruiging";"1,99";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 2.0";"verzuring";"bedekking verzuring";"80,2";"<=";"30";FALSE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"20,241329051296";">=";"10";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"1,99";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"levensvormen";"bedekking schijngrassen";"10,66457107";">=";"10";TRUE;"Vegetatieplot"
"IV2017021017175886";6152326;"6410_mo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"10";">=";"5";TRUE;"Cirkelplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"verdroging";"bedekking verdroging";"16,087402";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"8,86000000000001";"<=";"50";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"vermossing";"bedekking vermossing";"4";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"vernatting";"bedekking vernatting";"1,99";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021017402906";6152326;"6410_mo";"Versie 3";"verzuring";"bedekking verzuring";"80,2";"<=";"30";FALSE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"15,52";">=";"10";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"7,7443591996";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"7,00000000000001";">";"30";FALSE;"Vegetatieplot"
"IV2017113010285455";6194105;"6410_mo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"5";FALSE;"Cirkelplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"verdroging";"bedekking verdroging";"10";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"0";"<";"70";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"vernatting";"bedekking vernatting";"8,86000000000001";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"verruiging";"bedekking verruiging";"3,94039900000001";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 2.0";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"15,52";">=";"10";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"6,81248404000001";"<=";"10";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"levensvormen";"bedekking schijngrassen";"7,00000000000001";">=";"10";FALSE;"Vegetatieplot"
"IV2017113010285455";6194105;"6410_mo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"5";FALSE;"Cirkelplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"verdroging";"bedekking verdroging";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"1,99";"<=";"50";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"vermossing";"bedekking vermossing";"10";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"vernatting";"bedekking vernatting";"7,00000000000001";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"3,94039900000001";"<=";"10";TRUE;"Vegetatieplot"
"IV2017113011505228";6194105;"6410_mo";"Versie 3";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113010102631";6645958;"6410_mo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"1,99";">=";"10";FALSE;"Vegetatieplot"
"IV2017113010102631";6645958;"6410_mo";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"19,788616";"<=";"30";TRUE;"Vegetatieplot"
"IV2017113010102631";6645958;"6410_mo";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"1";">";"30";FALSE;"Vegetatieplot"
"IV2017113008452613";6645958;"6410_mo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"5";FALSE;"Cirkelplot"
"IV2017113010102631";6645958;"6410_mo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017113010102631";6645958;"6410_mo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
