"";"ID";"OriginalName";"Waarde";"Kenmerk";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"Vegetatielaag"
"1590";"AN_VVM_003_3130a_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1591";"AN_VVM_003_3130a_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1592";"AN_VVM_003_3130a_18";"kroossoorten (= Lemna sp., Spirodela polyrhiza, Wolffia arrhiza Uitz. Lemna trisulca)";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1593";"AN_VVM_003_3130a_18";"Lythrum salicaria L.";"o";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1594";"AN_VVM_003_3130a_18";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1595";"AN_VVM_003_3130a_18";"Nitella gracilis (Sm.) C. Agardh";"r";"Nitella gracilis (Sm.) C. Agardh";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1596";"AN_VVM_003_3130a_18";"Potamogeton polygonifolius Pourr.";"f";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1597";"AN_VVM_003_3130a_18";"Scirpus fluitans L.";"f";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1598";"AN_VVM_003_3130a_18";"Drepanocladus fluitans";"f";"Drepanocladus fluitans";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1599";"AN_VVM_003_3130a_18";"Juncus bulbosus L.";"d";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1600";"AN_VVM_003_3130a_18";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1601";"VB_ASD_001_3130a_18";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1602";"VB_ASD_001_3130a_18";"Bidens";"r";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1603";"VB_ASD_001_3130a_18";"Draadwier spec.";"f";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1604";"VB_ASD_001_3130a_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1605";"VB_ASD_001_3130a_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1606";"VB_ASD_001_3130a_18";"kroossoorten (= Lemna sp., Spirodela polyrhiza, Wolffia arrhiza Uitz. Lemna trisulca)";"r";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1607";"VB_ASD_001_3130a_18";"Lythrum salicaria L.";"f";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1608";"VB_ASD_001_3130a_18";"Myriophyllum spicatum L.";"f";"Myriophyllum spicatum L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1609";"VB_ASD_001_3130a_18";"Potamogeton pusillus L.";"f";"Potamogeton pusillus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1610";"VB_ASD_001_3130a_18";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1611";"VB_ASD_001_3130a_18";"Hypericum elodes L.";"o";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1612";"VB_ASD_001_3130a_18";"Scirpus fluitans L.";"f";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1613";"VB_ASD_001_3130a_18";"Drepanocladus fluitans";"f";"Drepanocladus fluitans";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1614";"VB_ASD_001_3130a_18";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1615";"LI_HAG_001_3160_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1616";"LI_HAG_001_3160_18";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1617";"LI_HAG_001_3160_18";"Molinia caerulea (L.) Moench";"a";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1618";"LI_HAG_001_3160_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1619";"LI_HAG_001_3160_18";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1620";"LI_HAG_001_3160_18";"Rhynchospora fusca (L.) Ait. f.";"r";"Rhynchospora fusca (L.) Ait. f.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1621";"LI_HAG_001_3160_18";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"cd";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1622";"LI_HAG_001_3160_18";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"cd";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1623";"LI_HAG_001_3160_18";"Utricularia minor L.";"f";"Utricularia minor L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1624";"LI_HAG_001_3160_18";"Molinia caerulea (L.) Moench";"a";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1625";"LI_HAG_001_3160_18";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1626";"LI_HAG_001_3160_18";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1627";"LI_HAG_001_3160_18";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1628";"LI_VZB_007_3160_18";"Bidens";"r";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1629";"LI_VZB_007_3160_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1630";"LI_VZB_007_3160_18";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1631";"LI_VZB_007_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1632";"LI_VZB_007_3160_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1633";"LI_VZB_007_3160_18";"Bidens";"r";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1634";"LI_VZB_007_3160_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1635";"LI_VZB_007_3160_18";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1636";"LI_VZB_007_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1637";"LI_VZB_007_3160_18";"Rhynchospora fusca (L.) Ait. f.";"f";"Rhynchospora fusca (L.) Ait. f.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1638";"LI_VZB_007_3160_18";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"f";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1639";"LI_VZB_007_3160_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1640";"LI_VZB_007_3160_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1641";"LI_VZB_007_3160_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1642";"LI_VZB_007_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1643";"LI_VZB_002_3160_18";"Glyceria fluitans (L.) R. Brown";"o";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1644";"LI_VZB_002_3160_18";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1645";"LI_VZB_002_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1646";"LI_VZB_002_3160_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1647";"LI_VZB_002_3160_18";"Glyceria fluitans (L.) R. Brown";"o";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1648";"LI_VZB_002_3160_18";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1649";"LI_VZB_002_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1650";"LI_VZB_002_3160_18";"Sparganium angustifolium Michaux";"r";"Sparganium angustifolium Michaux";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1651";"LI_VZB_002_3160_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1652";"LI_VZB_002_3160_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1653";"LI_VZB_002_3160_18";"Warnstorfia fluitans (Hedw.) Loeske";"a";"Warnstorfia fluitans (Hedw.) Loeske";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1654";"LI_VZB_002_3160_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1655";"LI_VZB_002_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1656";"LI_VZB_002_3160_18";"Warnstorfia fluitans (Hedw.) Loeske";"a";"Warnstorfia fluitans (Hedw.) Loeske";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1657";"LI_VZB_005_3130a_18";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1658";"LI_VZB_005_3130a_18";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1659";"LI_VZB_005_3130a_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1660";"LI_VZB_005_3130a_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1661";"LI_VZB_005_3130a_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1662";"LI_VZB_005_3130a_18";"Hypericum elodes L.";"o";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1663";"LI_VZB_005_3130a_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1664";"LI_VZB_005_3130a_18";"Drepanocladus fluitans";"a";"Drepanocladus fluitans";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1665";"LI_VZB_005_3130a_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1666";"LI_VZB_005_3130a_18";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1667";"LI_VZB_005_3160_18";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1668";"LI_VZB_005_3160_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1669";"LI_VZB_005_3160_18";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1670";"LI_VZB_005_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1671";"LI_VZB_005_3160_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1672";"LI_VZB_005_3160_18";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1673";"LI_VZB_005_3160_18";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1674";"LI_VZB_005_3160_18";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1675";"LI_VZB_005_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1676";"LI_VZB_005_3160_18";"Rhynchospora fusca (L.) Ait. f.";"o";"Rhynchospora fusca (L.) Ait. f.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1677";"LI_VZB_005_3160_18";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"a";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1678";"LI_VZB_005_3160_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1679";"LI_VZB_005_3160_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1680";"LI_VZB_005_3160_18";"Warnstorfia fluitans (Hedw.) Loeske";"a";"Warnstorfia fluitans (Hedw.) Loeske";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1681";"LI_VZB_005_3160_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1682";"LI_VZB_005_3160_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1683";"LI_VZB_005_3160_18";"Warnstorfia fluitans (Hedw.) Loeske";"a";"Warnstorfia fluitans (Hedw.) Loeske";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1684";"AN_TVG_005_3110_18";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1685";"AN_TVG_005_3110_18";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1686";"AN_TVG_005_3110_18";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1687";"AN_TVG_005_3110_18";"Draadwier spec.";"r";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1688";"AN_TVG_005_3110_18";"Glyceria fluitans (L.) R. Brown";"r";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1689";"AN_TVG_005_3110_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1690";"AN_TVG_005_3110_18";"Lythrum salicaria L.";"f";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1691";"AN_TVG_005_3110_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1692";"AN_TVG_005_3110_18";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1693";"AN_TVG_005_3110_18";"Littorella uniflora (L.) Aschers.";"f";"Littorella uniflora (L.) Aschers.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1694";"AN_TVG_005_3110_18";"Lobelia dortmanna L.";"f";"Lobelia dortmanna L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1695";"AN_TVG_005_3110_18";"Lobelia dortmanna L.";"f";"Lobelia dortmanna L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1696";"AN_TVG_005_3110_18";"Sparganium angustifolium Michaux";"f";"Sparganium angustifolium Michaux";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1697";"AN_TVG_005_3110_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1698";"AN_TVG_005_3110_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1699";"AN_TVG_005_3110_18";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1700";"AN_TVG_005_3130a_18";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1701";"AN_TVG_005_3130a_18";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1702";"AN_TVG_005_3130a_18";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1703";"AN_TVG_005_3130a_18";"Draadwier spec.";"r";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1704";"AN_TVG_005_3130a_18";"Glyceria fluitans (L.) R. Brown";"r";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1705";"AN_TVG_005_3130a_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1706";"AN_TVG_005_3130a_18";"Lythrum salicaria L.";"f";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1707";"AN_TVG_005_3130a_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1708";"AN_TVG_005_3130a_18";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1709";"AN_TVG_005_3130a_18";"Deschampsia setacea (Huds.) Hack.";"o";"Deschampsia setacea (Huds.) Hack.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1710";"AN_TVG_005_3130a_18";"Hypericum elodes L.";"a";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1711";"AN_TVG_005_3130a_18";"Littorella uniflora (L.) Aschers.";"f";"Littorella uniflora (L.) Aschers.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1712";"AN_TVG_005_3130a_18";"Luronium natans (L.) Rafin.";"o";"Luronium natans (L.) Rafin.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1713";"AN_TVG_005_3130a_18";"Potamogeton polygonifolius Pourr.";"o";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1714";"AN_TVG_005_3130a_18";"Ranunculus ololeucos Lloyd";"f";"Ranunculus ololeucos Lloyd";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1715";"AN_TVG_005_3130a_18";"Scirpus fluitans L.";"o";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1716";"AN_TVG_005_3130a_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1717";"AN_TVG_005_3130a_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1718";"AN_TVG_005_3130a_18";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1719";"AN_TVG_005_3130n_18";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1720";"AN_TVG_005_3130n_18";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1721";"AN_TVG_005_3130n_18";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1722";"AN_TVG_005_3130n_18";"Glyceria fluitans (L.) R. Brown";"r";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1723";"AN_TVG_005_3130n_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1724";"AN_TVG_005_3130n_18";"Lythrum salicaria L.";"f";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1725";"AN_TVG_005_3130n_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1726";"AN_TVG_005_3130n_18";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1727";"AN_TVG_005_3130n_18";"Elatine hexandra (Lapierre) DC.";"f";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1728";"AN_TVG_005_3130n_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1729";"AN_TVG_005_3130n_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1730";"AN_TVG_005_3130n_18";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1731";"AN_TVG_002_3130n_18";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1732";"AN_TVG_002_3130n_18";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1733";"AN_TVG_002_3130n_18";"Bidens";"f";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1734";"AN_TVG_002_3130n_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1735";"AN_TVG_002_3130n_18";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1736";"AN_TVG_002_3130n_18";"Polygonum hydropiper L.";"o";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1737";"AN_TVG_002_3130n_18";"Crassula helmsii (T. Kirk) Cock.";"f";"Crassula helmsii (T. Kirk) Cock.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1738";"AN_TVG_002_3130n_18";"Lindernia dubia (L.) Pennell";"f";"Lindernia dubia (L.) Pennell";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1739";"AN_TVG_002_3130n_18";"Elatine hexandra (Lapierre) DC.";"f";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1740";"AN_TVG_002_3130n_18";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1741";"AN_TVG_002_3130n_18";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1742";"AN_TVG_002_3130n_18";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1743";"AN_TVG_002_3130n_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1744";"AN_TVG_002_3110_18";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1745";"AN_TVG_002_3110_18";"Agrostis stolonifera L.";"f";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1746";"AN_TVG_002_3110_18";"Bidens";"f";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1747";"AN_TVG_002_3110_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1748";"AN_TVG_002_3110_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1749";"AN_TVG_002_3110_18";"Polygonum hydropiper L.";"o";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1750";"AN_TVG_002_3110_18";"Crassula helmsii (T. Kirk) Cock.";"f";"Crassula helmsii (T. Kirk) Cock.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1751";"AN_TVG_002_3110_18";"Lindernia dubia (L.) Pennell";"f";"Lindernia dubia (L.) Pennell";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1752";"AN_TVG_002_3110_18";"Eleocharis acicularis (L.) Roem. et Schult.";"f";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
