"Scenario";"Meting";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"30";"<";"70";TRUE;1486;"1486";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1";"<=";"10";TRUE;1720;"1720";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"0";"<=";"30";TRUE;1808;"1808";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"40";">=";"10";TRUE;1158;"1158";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"1";"<=";"10";TRUE;726;"726";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020211023566";487606;6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"4";TRUE;290;"290";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"2";"<=";"10";TRUE;1270;"1270";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"10";TRUE;1345;"1345";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"1";"<=";"10";TRUE;1461;"1461";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";"zb";"bedekking verdroging";"0";"<=";"30";TRUE;1476;"1476";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"30,7";"<=";"50";TRUE;1483;"1483";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"1";"<=";"30";TRUE;1580;"1580";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";"zb";"bedekking vernatting";"0";"<=";"30";TRUE;1593;"1593";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"1,99";"<=";"10";TRUE;1650;"1650";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten excl. pijpenstrootje";"80,915196731392";">=";"10";TRUE;1186;"1186";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"0";"<=";"30";TRUE;728;"728";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";"b";"bedekking lage schijngrassen";"50,29492005856";">";"30";TRUE;949;"949";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021310384624";4975814;6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"13";">=";"5";TRUE;309;"309";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1225;"1225";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1353;"1353";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";"zb";"bedekking verdroging";"1";"<=";"30";TRUE;1471;"1471";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"2";"<";"70";TRUE;1549;"1549";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";"zb";"bedekking vernatting";"1";"<=";"30";TRUE;1588;"1588";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"3,9502";"<=";"30";TRUE;1699;"1699";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";"zb";"bedekking verzuring";"0";"<=";"30";TRUE;1824;"1824";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"81,2949843164373";">=";"10";TRUE;1140;"1140";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"0";"<=";"10";TRUE;742;"742";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";"b";"bedekking schijngrassen";"50,29492005856";">=";"10";TRUE;1083;"1083";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021310384624";4975814;6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"15";">=";"5";TRUE;308;"308";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1227;"1227";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1354;"1354";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1456;"1456";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";"zb";"bedekking verdroging";"1";"<=";"30";TRUE;1480;"1480";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"2";"<=";"50";TRUE;1501;"1501";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1582;"1582";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";"zb";"bedekking vernatting";"1";"<=";"30";TRUE;1592;"1592";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"5,871196";"<=";"10";TRUE;1648;"1648";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021311152342";4975814;6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";"zb";"bedekking verzuring";"0";"<=";"30";TRUE;1825;"1825";"Binnen";"Atlantic";60;0,621739130434783;0,37304347826087
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten excl. pijpenstrootje";"1";">=";"10";FALSE;1186;"1186";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"19,788616";"<=";"30";TRUE;728;"728";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";"b";"bedekking lage schijngrassen";"1";">";"30";FALSE;949;"949";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021413520341";498886;6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"5";FALSE;309;"309";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1225;"1225";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1353;"1353";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";"zb";"bedekking verdroging";"20";"<=";"30";TRUE;1471;"1471";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"0";"<";"70";TRUE;1549;"1549";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";"zb";"bedekking vernatting";"30";"<=";"30";TRUE;1588;"1588";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"55,8064";"<=";"30";FALSE;1699;"1699";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";"zb";"bedekking verzuring";"0";"<=";"30";TRUE;1824;"1824";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"1,99";">=";"10";FALSE;1140;"1140";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"8,85070000000001";"<=";"10";TRUE;742;"742";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";"b";"bedekking schijngrassen";"1";">=";"10";FALSE;1083;"1083";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021413520341";498886;6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"5";FALSE;308;"308";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1227;"1227";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1354;"1354";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1456;"1456";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";"zb";"bedekking verdroging";"20";"<=";"30";TRUE;1480;"1480";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"0";"<=";"50";TRUE;1501;"1501";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1582;"1582";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";"zb";"bedekking vernatting";"30";"<=";"30";TRUE;1592;"1592";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"55,8064";"<=";"10";FALSE;1648;"1648";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021414091295";498886;6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";"zb";"bedekking verzuring";"0";"<=";"30";TRUE;1825;"1825";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"60,4";">=";"10";TRUE;980;"980";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";"b";"totale bedekking sleutelsoorten";"31,393";">=";"30";TRUE;2380;"2380 AND 2379";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";"b";"totale bedekking sleutel- en overige soorten";"48,336841151776";">=";"50";FALSE;2379;"2380 AND 2379";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Structuur";"dominantie van één soort";"b";"dominantie van een soort";"40";"<=";"70";TRUE;1924;"1924";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";"zb";"bedekking drijflaag";NA;">=";"10";NA;681;"681 AND 1004";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";"zb";"bedekking open water";NA;">=";"10";NA;1004;"681 AND 1004";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";"zb";"oppervlakte moeras in ha";NA;">=";"0,1";NA;2289;"2289";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";"zb";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;2261;"2261";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020814143501";518902;7140;"7140_meso";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"4";TRUE;364;"364";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Structuur";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1234;"1234";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Verstoring";"structuurschade";"b";"bedekking structuurschade";"0";"<";"10";TRUE;1280;"1280";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Verstoring";"verbossing";"zb";"bedekking verbossing";"0";"<";"10";TRUE;1381;"1381";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";"zb";"bedekking verruiging/vergrassing/vermossing";"53,4304";"<=";"30";FALSE;1805;"1805 AND 1978";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017020814462786";518902;7140;"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";"zb";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;1978;"1805 AND 1978";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
