"Meetnet";"ID";"Habitattype";"Habitatsubtype";"Phab";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";FALSE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336040";"91E0";"91E0_va";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;2,02230677678797;2,02230677678797
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336055";"9160";"9160";100;"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2336078";"9160";"9160";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;1,02973381881936;1,02973381881936
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341022";"9120";"9120";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,69;1;0,69
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341047";"9120";"9120";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,72;1;0,72
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Verstoring";"ruderalisering";"zb";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341100";"91E0";"91E0_va";60;"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Buiten";"Atlantic";0,53;2,02230677678797;1,07182259169762
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2341121";"9120";"9120";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
